id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
5320,OYSY,large_airport,Seiyun Hadhramaut International Airport,15.965887,48.788146,2097,AS,YE,YE-HD,Seiyun,yes,OYSY,GXF,OYSY,,,https://en.wikipedia.org/wiki/Seiyun_Airport,
5321,OYTZ,medium_airport,Taiz International Airport,13.686,44.139099,4838,AS,YE,YE-TA,Taiz,yes,OYTZ,TAI,OYTZ,,,https://en.wikipedia.org/wiki/Taiz_International_Airport,Ganed Airport
32144,OYZM,small_airport,Al-Hazm Airport,16.207117,44.790263,3200,AS,YE,YE-JA,Al-Hazm,no,OYZM,,OYZM,,,https://en.wikipedia.org/wiki/Al_Hazm_Airport,
327875,OZKL,small_airport,Koralta Station Airpirt,-31.624885,142.296143,400,OC,AU,AU-NSW,,no,,,OZKL,,,,
325671,PAAD,small_airport,Point Thomson Airstrip,70.136,-146.290028,56,NA,US,US-AK,Deadhorse,no,,,PAAD,37AA,,,
16190,PAAK,small_airport,Atka Airport,52.220299,-174.205994,57,NA,US,US-AK,Atka,yes,PAAK,AKB,PAAK,AKA,,https://en.wikipedia.org/wiki/Atka_Airport,40A
8178,PAAL,small_airport,Port Moller Airport,56.006001,-160.561005,20,NA,US,US-AK,Cold Bay,no,PAAL,PML,PAAL,1AK3,,https://en.wikipedia.org/wiki/Port_Moller_Airport...............................................................................,Moller Air Force Station
16117,PAAM,small_airport,Driftwood Bay Air Force Station Airport,53.9729499817,-166.858459473,24,NA,US,US-AK,Dutch Harbor,no,,,PAAM,AK23,,https://en.wikipedia.org/wiki/Driftwood_Bay_Air_Force_Station,
16163,PAAN,small_airport,Gold King Creek Airport,64.198328,-147.929492,1720,NA,US,US-AK,Fairbanks,no,,,PAAN,AK7,,https://en.wikipedia.org/wiki/Gold_King_Creek_Airport,AK32
16094,PAAP,seaplane_base,Port Alexander Seaplane Base,56.246799,-134.647995,,NA,US,US-AK,Port Alexander,yes,PAAP,PTD,PAAP,AHP,,https://en.wikipedia.org/wiki/Port_Alexander_Seaplane_Base,AK15
5336,PAAQ,medium_airport,"Warren ""Bud"" Woods Palmer Municipal Airport",61.594898,-149.08901,242,NA,US,US-AK,Palmer,no,PAAQ,PAQ,PAAQ,PAQ,,https://en.wikipedia.org/wiki/Palmer_Municipal_Airport,"Palmer Muni, Palmer Buddy Woods Municipal"
16386,PAAT,small_airport,Casco Cove Coast Guard Station,52.829797,173.173796,40,NA,US,US-AK,Attu,no,PAAT,ATU,PAAT,ATU,,https://en.wikipedia.org/wiki/Casco_Cove_Coast_Guard_Station,
5337,PABA,medium_airport,Barter Island Long Range Radar Station Airport,70.134003,-143.582001,2,NA,US,US-AK,Barter Island,yes,PABA,BTI,PABA,BTI,,https://en.wikipedia.org/wiki/Barter_Island_LRRS_Airport,
5338,PABE,medium_airport,Bethel Airport,60.77980042,-161.8379974,126,NA,US,US-AK,Bethel,yes,PABE,BET,PABE,BET,,https://en.wikipedia.org/wiki/Bethel_Airport,
16501,PABG,small_airport,Beluga Airport,61.1721992493,-151.044006348,130,NA,US,US-AK,Beluga,no,PABG,BVU,PABG,BLG,,https://en.wikipedia.org/wiki/Beluga_Airport,
5339,PABI,medium_airport,Allen Army Airfield,63.994499,-145.722,1291,NA,US,US-AK,Delta Junction Ft Greely,no,PABI,BIG,PABI,BIG,,https://en.wikipedia.org/wiki/Allen_Army_Airfield,Big Delta Army Airfield
5340,PABL,small_airport,Buckland Airport,65.981598,-161.149002,31,NA,US,US-AK,Buckland,yes,PABL,BKC,PABL,BVK,,https://en.wikipedia.org/wiki/Buckland_Airport,7K5
5341,PABM,small_airport,Big Mountain Airport,59.362274,-155.260148,663,NA,US,US-AK,Big Mountain,no,PABM,BMX,PABM,37AK,,https://en.wikipedia.org/wiki/Big_Mountain_Air_Force_Station,Big Mountain Air Force Station
16172,PABP,small_airport,Badami Airport,70.13749694824219,-147.02999877929688,26,NA,US,US-AK,Deadhorse,no,,,PABP,AK78,,,
5342,PABR,medium_airport,Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008,44,NA,US,US-AK,Utqiaġvik,yes,PABR,BRW,PABR,BRW,,https://en.wikipedia.org/wiki/Wiley_Post-Will_Rogers_Memorial_Airport,Barrow
5343,PABT,small_airport,Bettles Airport,66.913902,-151.529007,647,NA,US,US-AK,Bettles,yes,PABT,BTT,PABT,BTT,,https://en.wikipedia.org/wiki/Bettles_Airport,
14860,PABU,small_airport,Bullen Point Short Range Radar Station Airport,70.170999,-146.844897,18,NA,US,US-AK,Kaktovik,no,,,PABU,8AK7,,https://en.wikipedia.org/wiki/Bullen_Point_Short_Range_Radar_Site,
5344,PABV,medium_airport,Birchwood Airport,61.4165,-149.507004,83,NA,US,US-AK,Birchwood,no,PABV,,PABV,BCV,,https://en.wikipedia.org/wiki/Birchwood_Airport,
5345,PACD,medium_airport,Cold Bay Airport,55.207871,-162.725029,96,NA,US,US-AK,Cold Bay,yes,PACD,CDB,PACD,CDB,,https://en.wikipedia.org/wiki/Cold_Bay_Airport,
16709,PACE,small_airport,Central Airport,65.573815,-144.780707,937,NA,US,US-AK,Central,yes,PACE,CEM,PACE,CEM,,https://en.wikipedia.org/wiki/Central_Airport,
16714,PACI,small_airport,Chalkyitsik Airport,66.644997,-143.740005,544,NA,US,US-AK,Chalkyitsik,yes,PACI,CIK,PACI,CIK,,https://en.wikipedia.org/wiki/Chalkyitsik_Airport,
16711,PACK,small_airport,Chefornak Airport,60.136667,-164.279167,49,NA,US,US-AK,Chefornak,yes,PACK,CYF,PACK,CFK,,https://en.wikipedia.org/wiki/Chefornak_Airport,Z74
5346,PACL,medium_airport,Clear Airport,64.299738,-149.117432,552,NA,US,US-AK,Clear,no,PACL,,PACL,Z84,,https://en.wikipedia.org/wiki/Clear_Airport,
5347,PACM,small_airport,Scammon Bay Airport,61.84471,-165.575209,14,NA,US,US-AK,Scammon Bay,yes,PACM,SCM,PACM,SCM,,https://en.wikipedia.org/wiki/Scammon_Bay_Airport,
16954,PACR,small_airport,Circle City (New) Airport,65.827673,-144.076195,613,NA,US,US-AK,Circle,yes,PACR,IRC,PACR,CRC,,https://en.wikipedia.org/wiki/Circle_City_Airport,K03
9088,PACS,small_airport,Cape Sarichef Airport,54.583934,-164.905727,291,NA,US,US-AK,Cape Sarichef,no,PACS,WSF,PACS,26AK,,https://en.wikipedia.org/wiki/Cape_Sarichef_Airport,
5348,PACV,medium_airport,Merle K (Mudhole) Smith Airport,60.491798,-145.477997,54,NA,US,US-AK,Cordova,yes,PACV,CDV,PACV,CDV,,https://en.wikipedia.org/wiki/Merle_K._(Mudhole)_Smith_Airport,Cordova Mile 13
17056,PACX,small_airport,Coldfoot Airport,67.25219726559999,-150.203994751,1042,NA,US,US-AK,Coldfoot,no,PACX,CXF,PACX,CXF,,https://en.wikipedia.org/wiki/Coldfoot_Airport,
17058,PACY,small_airport,Yakataga Airport,60.080974,-142.494541,12,NA,US,US-AK,Yakataga,yes,PACY,CYT,PACY,0AA1,,https://en.wikipedia.org/wiki/Yakataga_Airport,Cape Yakataga
5349,PACZ,medium_airport,Cape Romanzof LRRS Airport,61.78030014,-166.0390015,464,NA,US,US-AK,Cape Romanzof,no,PACZ,CZF,PACZ,CZF,,https://en.wikipedia.org/wiki/Cape_Romanzof_LRRS_Airport,
5350,PADE,medium_airport,Deering Airport,66.068901,-162.766914,21,NA,US,US-AK,Deering,yes,PADE,DRG,PADE,DEE,,https://en.wikipedia.org/wiki/Deering_Airport,0Z0
17151,PADG,small_airport,Red Dog Airport,68.032097,-162.899002,969,NA,US,US-AK,Red Dog,no,PADG,RDB,PADG,DGG,,https://en.wikipedia.org/wiki/Red_Dog_Airport,"PARD, AED, 39AK"
16092,PADK,medium_airport,Adak Airport,51.883564,-176.642783,18,NA,US,US-AK,Adak,yes,PADK,ADK,PADK,ADK,,https://en.wikipedia.org/wiki/Adak_Airport,
5351,PADL,medium_airport,Dillingham Airport,59.04470062,-158.5050049,81,NA,US,US-AK,Dillingham,yes,PADL,DLG,PADL,DLG,,https://en.wikipedia.org/wiki/Dillingham_Airport,
5352,PADM,small_airport,Marshall Don Hunter Sr Airport,61.8643,-162.026001,103,NA,US,US-AK,Marshall,yes,PADM,MLL,PADM,MDM,,https://en.wikipedia.org/wiki/Marshall_Don_Hunter_Sr._Airport,3A5
5353,PADQ,medium_airport,Kodiak Airport,57.75,-152.4940033,78,NA,US,US-AK,Kodiak,yes,PADQ,ADQ,PADQ,ADQ,,https://en.wikipedia.org/wiki/Kodiak_Airport,
5354,PADU,medium_airport,Tom Madsen (Dutch Harbor) Airport,53.89881,-166.544996,22,NA,US,US-AK,Unalaska,yes,PADU,DUT,PADU,DUT,,https://en.wikipedia.org/wiki/Unalaska_Airport,"Dutch Harbor, Unalaska"
17155,PADY,small_airport,Kongiganak Airport,59.9608,-162.880997,30,NA,US,US-AK,Kongiganak,yes,PADY,KKH,PADY,DUY,,https://en.wikipedia.org/wiki/Kongiganak_Airport,
5355,PAED,medium_airport,Elmendorf Air Force Base,61.251709,-149.807097,212,NA,US,US-AK,Anchorage,no,PAED,EDF,PAED,EDF,,https://en.wikipedia.org/wiki/Elmendorf_Air_Force_Base,
17176,PAEE,small_airport,Eek Airport,60.213173,-162.044048,12,NA,US,US-AK,Eek,yes,PAEE,EEK,PAEE,EEK,,https://en.wikipedia.org/wiki/Eek_Airport,
17174,PAEG,small_airport,Eagle Airport,64.778003,-141.150455,908,NA,US,US-AK,Eagle,yes,PAEG,EAA,PAEG,EAA,,https://en.wikipedia.org/wiki/Eagle_Airport,
5356,PAEH,medium_airport,Cape Newenham LRRS Airport,58.646400451699996,-162.06300354,541,NA,US,US-AK,Cape Newenham,no,PAEH,EHM,PAEH,EHM,,https://en.wikipedia.org/wiki/Cape_Newenham_LRRS_Airport,
5357,PAEI,medium_airport,Eielson Air Force Base,64.66570282,-147.102005,547,NA,US,US-AK,Fairbanks,no,PAEI,EIL,PAEI,EIL,,https://en.wikipedia.org/wiki/Eielson_Air_Force_Base,
17178,PAEL,seaplane_base,Elfin Cove Seaplane Base,58.195201873799995,-136.347000122,0,NA,US,US-AK,Elfin Cove,yes,PAEL,ELV,PAEL,ELV,,https://en.wikipedia.org/wiki/Elfin_Cove_Seaplane_Base,
5358,PAEM,medium_airport,Emmonak Airport,62.78609848,-164.4909973,13,NA,US,US-AK,Emmonak,yes,PAEM,EMK,PAEM,ENM,,https://en.wikipedia.org/wiki/Emmonak_Airport,
5359,PAEN,medium_airport,Kenai Municipal Airport,60.570946,-151.245174,99,NA,US,US-AK,Kenai,yes,PAEN,ENA,PAEN,ENA,,https://en.wikipedia.org/wiki/Kenai_Municipal_Airport,
506827,PAEW,small_airport,Mertarvik Airport,60.81037,-164.499511,346,NA,US,US-AK,Mertarvik,yes,PAEW,WWT,PAEW,EWU,,,Newtok
5360,PAFA,medium_airport,Fairbanks International Airport,64.815102,-147.856003,439,NA,US,US-AK,Fairbanks,yes,PAFA,FAI,PAFA,FAI,,https://en.wikipedia.org/wiki/Fairbanks_International_Airport,
5361,PAFB,medium_airport,Ladd Army Airfield,64.837502,-147.613998,454,NA,US,US-AK,Fairbanks,no,PAFB,FBK,PAFB,FBK,,https://en.wikipedia.org/wiki/Ladd_Army_Airfield,Fort Wainwright
5362,PAFE,medium_airport,Kake Airport,56.961312,-133.910202,172,NA,US,US-AK,Kake,no,PAFE,,PAFE,AFE,,https://en.wikipedia.org/wiki/Kake_Airport,K23
17370,PAFK,seaplane_base,Farewell Lake Seaplane Base,62.5425,-153.623001,1052,NA,US,US-AK,Farewell Lake,no,,,PAFK,FKK,,,3Z0
25015,PAFL,small_airport,Tin Creek Airport,62.532191,-153.612809,1151,NA,US,US-AK,Farewell Lake,no,,,PAFL,TNW,,,2Z9
5363,PAFM,medium_airport,Ambler Airport,67.105529,-157.855339,334,NA,US,US-AK,Ambler,yes,PAFM,ABL,PAFM,AFM,,https://en.wikipedia.org/wiki/Ambler_Airport,Z60
5364,PAFR,small_airport,Bryant Army Airfield,61.266399,-149.653,378,NA,US,US-AK,Fort Richardson,no,PAFR,FRN,PAFR,FRN,,https://en.wikipedia.org/wiki/Bryant_Army_Heliport,Bryant Army Airfield
17469,PAFS,small_airport,Nikolai Airport,63.017949,-154.360399,441,NA,US,US-AK,Nikolai,yes,PAFS,NIB,PAFS,FSP,,https://en.wikipedia.org/wiki/Nikolai_Airport,5NI
5365,PAGA,medium_airport,Edward G. Pitka Sr Airport,64.736198,-156.936997,153,NA,US,US-AK,Galena,yes,PAGA,GAL,PAGA,GAL,,https://en.wikipedia.org/wiki/Edward_G._Pitka_Sr._Airport,
17575,PAGB,small_airport,Galbraith Lake Airport,68.4796981812,-149.490005493,2663,NA,US,US-AK,Galbraith Lake,no,PAGB,GBH,PAGB,GBH,,https://en.wikipedia.org/wiki/Galbraith_Lake_Airport,
17595,PAGG,small_airport,Kwigillingok Airport,59.876499,-163.169005,18,NA,US,US-AK,Kwigillingok,yes,PAGG,KWK,PAGG,GGV,,https://en.wikipedia.org/wiki/Kwigillingok_Airport,"A85, AK85"
5366,PAGH,small_airport,Shungnak Airport,66.88809967041,-157.16200256348,197,NA,US,US-AK,Shungnak,yes,PAGH,SHG,PAGH,SHG,,https://en.wikipedia.org/wiki/Shungnak_Airport,
5367,PAGK,medium_airport,Gulkana Airport,62.155859,-145.454662,1586,NA,US,US-AK,Gulkana,yes,PAGK,GKN,PAGK,GKN,,https://en.wikipedia.org/wiki/Gulkana_Airport,
22694,PAGL,small_airport,Golovin Airport,64.550499,-163.007004,59,NA,US,US-AK,Golovin,yes,PAGL,GLV,PAGL,GLV,,https://en.wikipedia.org/wiki/Golovin_Airport,Formerly N93
5368,PAGM,medium_airport,Gambell Airport,63.767694,-171.733303,27,NA,US,US-AK,Gambell,yes,PAGM,GAM,PAGM,GAM,,https://en.wikipedia.org/wiki/Gambell_Airport,
16093,PAGN,seaplane_base,Angoon Seaplane Base,57.497097,-134.56722,,NA,US,US-AK,Angoon,yes,PAGN,AGN,PAGN,AGN,,https://en.wikipedia.org/wiki/Angoon_Seaplane_Base,
16499,PAGQ,small_airport,Big Lake Airport,61.534658,-149.812936,158,NA,US,US-AK,Big Lake,no,PAGQ,BGQ,PAGQ,BGQ,,https://en.wikipedia.org/wiki/Big_Lake_Airport,
5369,PAGS,medium_airport,Gustavus Airport,58.4253006,-135.7070007,35,NA,US,US-AK,Gustavus,yes,PAGS,GST,PAGS,GST,,https://en.wikipedia.org/wiki/Gustavus_Airport,
17885,PAGT,small_airport,Nightmute Airport,60.469129,-164.70407,4,NA,US,US-AK,Nightmute,yes,PAGT,NME,PAGT,IGT,,https://en.wikipedia.org/wiki/Nightmute_Airport,AK08
24574,PAGY,small_airport,Skagway Airport,59.460343,-135.316651,44,NA,US,US-AK,Skagway,yes,PAGY,SGY,PAGY,SGY,,https://en.wikipedia.org/wiki/Skagway_Airport,
17599,PAGZ,small_airport,Granite Mountain Air Station,65.40209961,-161.2810059,1313,NA,US,US-AK,Granite Mountain,no,PAGZ,GMT,PAGZ,GSZ,,https://en.wikipedia.org/wiki/Granite_Mountain_Air_Station,
17619,PAHC,medium_airport,Holy Cross Airport,62.18830108642578,-159.77499389648438,70,NA,US,US-AK,Holy Cross,yes,PAHC,HCR,PAHC,HCA,,https://en.wikipedia.org/wiki/Holy_Cross_Airport,4Z4
354371,PAHE,small_airport,Healy Airport,65.08896,-150.871934,,NA,US,US-AK,,no,,,PAHE,,,,
5370,PAHL,medium_airport,Huslia Airport,65.697899,-156.350998,220,NA,US,US-AK,Huslia,yes,PAHL,HSL,PAHL,HLA,,https://en.wikipedia.org/wiki/Huslia_Airport,
5372,PAHN,medium_airport,Haines Airport,59.243921,-135.523925,15,NA,US,US-AK,Haines,yes,PAHN,HNS,PAHN,HNS,,https://en.wikipedia.org/wiki/Haines_Airport,
5373,PAHO,medium_airport,Homer Airport,59.644456,-151.479235,84,NA,US,US-AK,Homer,yes,PAHO,HOM,PAHO,HOM,,https://en.wikipedia.org/wiki/Homer_Airport,
5374,PAHP,small_airport,Hooper Bay Airport,61.523899,-166.147003,13,NA,US,US-AK,Hooper Bay,yes,PAHP,HPB,PAHP,HPB,,https://en.wikipedia.org/wiki/Hooper_Bay_Airport,
17656,PAHU,small_airport,Hughes Airport,66.04109955,-154.2630005,299,NA,US,US-AK,Hughes,yes,PAHU,HUS,PAHU,HUS,,https://en.wikipedia.org/wiki/Hughes_Airport_(Alaska),
17655,PAHV,small_airport,Healy River Airport,63.86722,-148.969374,1263,NA,US,US-AK,Healy,yes,,,PAHV,HRR,,https://en.wikipedia.org/wiki/Healy_River_Airport,
24575,PAHX,small_airport,Shageluk Airport,62.692144,-159.569035,79,NA,US,US-AK,Shageluk,no,PAHX,SHX,PAHX,SHX,,https://en.wikipedia.org/wiki/Shageluk_Airport,
17658,PAHY,seaplane_base,Hydaburg Seaplane Base,55.205227,-132.830286,,NA,US,US-AK,Hydaburg,yes,PAHY,HYG,PAHY,HYG,,https://en.wikipedia.org/wiki/Hydaburg_Seaplane_Base,
17884,PAIG,small_airport,Igiugig Airport,59.324001,-155.901993,90,NA,US,US-AK,Igiugig,yes,PAIG,IGG,PAIG,IGG,,https://en.wikipedia.org/wiki/Igiugig_Airport,
5375,PAII,medium_airport,Egegik Airport,58.184386,-157.374873,92,NA,US,US-AK,Egegik,yes,PAII,EGX,PAII,EII,,https://en.wikipedia.org/wiki/Egegik_Airport,
5376,PAIK,medium_airport,Bob Baker Memorial Airport,66.976128,-160.439014,166,NA,US,US-AK,Kiana,yes,PAIK,IAN,PAIK,IAN,,https://en.wikipedia.org/wiki/Bob_Baker_Memorial_Airport,
5377,PAIL,medium_airport,Iliamna Airport,59.754398,-154.910996,192,NA,US,US-AK,Iliamna,yes,PAIL,ILI,PAIL,ILI,,https://en.wikipedia.org/wiki/Iliamna_Airport,
5378,PAIM,medium_airport,Indian Mountain LRRS Airport,65.992798,-153.703995,1273,NA,US,US-AK,Utopia Creek,yes,PAIM,UTO,PAIM,UTO,,https://en.wikipedia.org/wiki/Indian_Mountain_LRRS_Airport,
18169,PAIN,small_airport,Denali National Park Airport,63.732465,-148.911266,1720,NA,US,US-AK,Denali Park,no,PAIN,MCL,PAIN,INR,,https://en.wikipedia.org/wiki/McKinley_National_Park_Airport,"5MK, McKinley National Park Airport"
18251,PAIW,small_airport,Wales Airport,65.622593,-168.095,22,NA,US,US-AK,Wales,yes,PAIW,WAA,PAIW,IWK,,https://en.wikipedia.org/wiki/Wales_Airport_(Alaska),
16095,PAJC,small_airport,Chignik Airport,56.311501,-158.373001,18,NA,US,US-AK,Chignik,yes,,KCG,PAJC,AJC,,https://en.wikipedia.org/wiki/Chignik_Airport,Z79
5379,PAJN,medium_airport,Juneau International Airport,58.354935,-134.574416,21,NA,US,US-AK,Juneau,yes,PAJN,JNU,PAJN,JNU,https://juneau.org/airport,https://en.wikipedia.org/wiki/Juneau_International_Airport,
18300,PAJZ,small_airport,Koliganek Airport,59.726600647,-157.259002686,269,NA,US,US-AK,Koliganek,yes,PAJZ,KGK,PAJZ,JZZ,,https://en.wikipedia.org/wiki/Koliganek_Airport,
19631,PAKD,small_airport,Kodiak Municipal Airport,57.806151,-152.373693,139,NA,US,US-AK,Kodiak,no,PAKD,KDK,PAKD,KDK,,https://en.wikipedia.org/wiki/Kodiak_Municipal_Airport,
19891,PAKF,small_airport,False Pass Airport,54.84751,-163.407168,20,NA,US,US-AK,False Pass,yes,PAKF,KFP,PAKF,KFP,,https://en.wikipedia.org/wiki/False_Pass_Airport,
16192,PAKH,small_airport,Akhiok Airport,56.938702,-154.182999,44,NA,US,US-AK,Akhiok,yes,PAKH,AKK,PAKH,AKK,,https://en.wikipedia.org/wiki/Akhiok_Airport,
17979,PAKI,small_airport,Kipnuk Airport,59.931796,-164.028196,11,NA,US,US-AK,Kipnuk,yes,PAKI,KPN,PAKI,IIK,,https://en.wikipedia.org/wiki/Kipnuk_Airport,
20272,PAKK,small_airport,Koyuk Alfred Adams Airport,64.939499,-161.154007,154,NA,US,US-AK,Koyuk,yes,PAKK,KKA,PAKK,KKA,,https://en.wikipedia.org/wiki/Koyuk_Alfred_Adams_Airport,
21568,PAKL,small_airport,Kulik Lake Airport,58.9821014404,-155.121002197,717,NA,US,US-AK,Kulik Lake,no,PAKL,LKK,PAKL,LKK,,https://en.wikipedia.org/wiki/Kulik_Lake_Airport,
5380,PAKN,medium_airport,King Salmon Airport,58.677845,-156.651965,73,NA,US,US-AK,King Salmon,yes,PAKN,AKN,PAKN,AKN,,https://en.wikipedia.org/wiki/King_Salmon_Airport,Naknek Air Force Base
17980,PAKO,small_airport,Nikolski Air Station,52.941552,-168.849478,77,NA,US,US-AK,Nikolski,yes,PAKO,IKO,PAKO,IKO,,https://en.wikipedia.org/wiki/Nikolski_Air_Station,
5381,PAKP,medium_airport,Anaktuvuk Pass Airport,68.133598,-151.742996,2102,NA,US,US-AK,Anaktuvuk Pass,yes,PAKP,AKP,PAKP,AKP,,https://en.wikipedia.org/wiki/Anaktuvuk_Pass_Airport,
5382,PAKT,medium_airport,Ketchikan International Airport,55.35559845,-131.7140045,89,NA,US,US-AK,Ketchikan,yes,PAKT,KTN,PAKT,KTN,,https://en.wikipedia.org/wiki/Ketchikan_International_Airport,
25239,PAKU,small_airport,Ugnu-Kuparuk Airport,70.33080291750001,-149.598007202,67,NA,US,US-AK,Kuparuk,no,PAKU,UUK,PAKU,UBW,,https://en.wikipedia.org/wiki/Ugnu-Kuparuk_Airport,
19274,PAKV,small_airport,Kaltag Airport,64.31864,-158.74197,181,NA,US,US-AK,Kaltag,yes,PAKV,KAL,PAKV,KAL,,https://en.wikipedia.org/wiki/Kaltag_Airport,
5383,PAKW,medium_airport,Klawock Airport,55.579201,-133.076004,80,NA,US,US-AK,Klawock,yes,PAKW,KLW,PAKW,AKW,,https://en.wikipedia.org/wiki/Klawock_Airport,9Z1
21434,PAKY,small_airport,Karluk Airport,57.565919,-154.453762,137,NA,US,US-AK,Karluk,yes,PAKY,KYK,PAKY,KYK,,https://en.wikipedia.org/wiki/Karluk_Airport,
9282,PALB,small_airport,Larsen Bay Airport,57.53516,-153.976455,87,NA,US,US-AK,Larsen Bay,yes,PALB,KLN,PALB,2A3,,https://en.wikipedia.org/wiki/Larsen_Bay_Airport,09AK
20333,PALG,small_airport,Kalskag Airport,61.53630065917969,-160.34100341796875,55,NA,US,US-AK,Kalskag,yes,PALG,KLG,PALG,KLG,,https://en.wikipedia.org/wiki/Kalskag_Airport,
21567,PALH,seaplane_base,Lake Hood Seaplane Base,61.18,-149.972003,71,NA,US,US-AK,Anchorage,no,,,PALH,LHD,,https://en.wikipedia.org/wiki/Lake_Hood_Seaplane_Base,Lake Hood Seaplane Base
25016,PALJ,small_airport,Port Alsworth Airport,60.201681,-154.325863,280,NA,US,US-AK,Port Alsworth,yes,PALJ,PTA,PALJ,TPO,,https://en.wikipedia.org/wiki/Port_Alsworth_Airport,
16165,PALN,small_airport,Point Lonely Short Range Radar Site Airfield,70.911118,-153.237766,17,NA,US,US-AK,Point Lonely,no,PALN,LNI,PALN,AK71,,https://en.wikipedia.org/wiki/Point_Lonely_Short_Range_Radar_Site,Lonely Air Station
16110,PALP,small_airport,Alpine Airstrip,70.344299,-150.945007,18,NA,US,US-AK,Nuiqsut,no,,,PALP,AK15,,https://en.wikipedia.org/wiki/Alpine_Airstrip,Deadhorse
25694,PALR,small_airport,Chandalar Lake Airport,67.5045013428,-148.483001709,1920,NA,US,US-AK,Chandalar Lake,no,PALR,WCR,PALR,WCR,,https://en.wikipedia.org/wiki/Chandalar_Lake_Airport,
5385,PALU,medium_airport,Cape Lisburne LRRS Airport,68.875099,-166.110001,16,NA,US,US-AK,Cape Lisburne,yes,PALU,LUR,PALU,LUR,,https://en.wikipedia.org/wiki/Cape_Lisburne_LRRS_Airport,
21843,PAMB,small_airport,Manokotak Airport,58.932056,-158.901886,107,NA,US,US-AK,Manokotak,yes,PAMB,KMO,PAMB,MBA,,https://en.wikipedia.org/wiki/Manokotak_Airport,17Z
21844,PAMC,medium_airport,McGrath Airport,62.95289993,-155.6060028,341,NA,US,US-AK,McGrath,yes,PAMC,MCG,PAMC,MCG,,https://en.wikipedia.org/wiki/McGrath_Airport,
21936,PAMD,small_airport,Middleton Island Airport,59.4499015808,-146.307006836,100,NA,US,US-AK,Middleton Island,no,PAMD,MDO,PAMD,MDO,,https://en.wikipedia.org/wiki/Middleton_Island_Airport,
5371,PAMH,small_airport,Minchumina Airport,63.886002,-152.302002,678,NA,US,US-AK,Minchumina,yes,PAMH,LMA,PAMH,MHM,,https://en.wikipedia.org/wiki/Minchumina_Airport,
24578,PAMK,small_airport,St Michael Airport,63.49010086,-162.1100006,98,NA,US,US-AK,St Michael,yes,PAMK,SMK,PAMK,SMK,,https://en.wikipedia.org/wiki/St._Michael_Airport,5S8
22107,PAML,small_airport,Manley Hot Springs Airport,64.99188,-150.644102,270,NA,US,US-AK,Manley Hot Springs,yes,PAML,MLY,PAML,MLY,,https://en.wikipedia.org/wiki/Manley_Hot_Springs_Airport,
22496,PAMM,seaplane_base,Metlakatla Seaplane Base,55.131001,-131.578003,,NA,US,US-AK,Metlakatla,yes,PAMM,MTM,PAMM,MTM,https://www.fhwa.dot.gov/tribal/tribalprgm/govts/metlakatla.htm,https://en.wikipedia.org/wiki/Metlakatla_Seaplane_Base,
22305,PAMO,small_airport,Mountain Village Airport,62.095401763916016,-163.6820068359375,337,NA,US,US-AK,Mountain Village,yes,PAMO,MOU,PAMO,MOU,,https://en.wikipedia.org/wiki/Mountain_Village_Airport,
5386,PAMR,medium_airport,Merrill Field,61.212792,-149.843988,137,NA,US,US-AK,Anchorage,yes,PAMR,MRI,PAMR,MRI,,https://en.wikipedia.org/wiki/Merrill_Field,
7976,PAMX,small_airport,Mc Carthy Airport,61.4370994568,-142.904006958,1531,NA,US,US-AK,Mccarthy,no,PAMX,MXY,PAMX,15Z,,https://en.wikipedia.org/wiki/McCarthy_Airport,
5387,PAMY,medium_airport,Mekoryuk Airport,60.372338,-166.269751,48,NA,US,US-AK,Mekoryuk,yes,PAMY,MYU,PAMY,MYU,,https://en.wikipedia.org/wiki/Mekoryuk_Airport,
25894,PANA,small_airport,Napakiak Airport,60.6903,-161.979004,17,NA,US,US-AK,Napakiak,yes,PANA,WNA,PANA,WNA,,https://en.wikipedia.org/wiki/Napakiak_Airport,
5388,PANC,large_airport,Ted Stevens Anchorage International Airport,61.179004,-149.992561,152,NA,US,US-AK,Anchorage,yes,PANC,ANC,PANC,ANC,https://dot.alaska.gov/anc/,https://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,Anchorage
16291,PANI,medium_airport,Aniak Airport,61.581600189208984,-159.54299926757812,88,NA,US,US-AK,Aniak,yes,PANI,ANI,PANI,ANI,,https://en.wikipedia.org/wiki/Aniak_Airport,
5390,PANN,medium_airport,Nenana Municipal Airport,64.548772,-149.074516,362,NA,US,US-AK,Nenana,no,PANN,ENN,PANN,ENN,,https://en.wikipedia.org/wiki/Nenana_Municipal_Airport,
